# energy(eV) n_real
3.949710000000000321e+01 9.137286249209882749e-01
3.951069999999999993e+01 9.137833441248531807e-01
3.952429999999999666e+01 9.138380600522172381e-01
3.953779999999999717e+01 9.139474820797964805e-01
3.955140000000000100e+01 9.140021881811881688e-01
3.956499999999999773e+01 9.140568910084315712e-01
3.957849999999999824e+01 9.141662868428259703e-01
3.959210000000000207e+01 9.142209798511516938e-01
3.960569999999999879e+01 9.142756695876796957e-01
3.961930000000000263e+01 9.143303560529967289e-01
3.963280000000000314e+01 9.144397191723465657e-01
3.964639999999999986e+01 9.144943958275522089e-01
3.965999999999999659e+01 9.145490692138940059e-01
3.967360000000000042e+01 9.146584061823299638e-01
3.968710000000000093e+01 9.147130697655959652e-01
3.970069999999999766e+01 9.147677300823416902e-01
3.971430000000000149e+01 9.148770409186142150e-01
3.972780000000000200e+01 9.149316914393117450e-01
3.974139999999999873e+01 9.149863386958299039e-01
3.975500000000000256e+01 9.150956234186675697e-01
3.976859999999999928e+01 9.151502608861563637e-01
3.978209999999999980e+01 9.152048950918040271e-01
3.979569999999999652e+01 9.152595260361948704e-01
3.980930000000000035e+01 9.153687781435413395e-01
3.982289999999999708e+01 9.154233993076644760e-01
3.983639999999999759e+01 9.154780172128657023e-01
3.985000000000000142e+01 9.155872432488343371e-01
3.986359999999999815e+01 9.156418513807678128e-01
3.987709999999999866e+01 9.156964562561109577e-01
3.989070000000000249e+01 9.157510578754468611e-01
3.990429999999999922e+01 9.158602513484247476e-01
3.991790000000000305e+01 9.159148432032312437e-01
3.993139999999999645e+01 9.159694318043587469e-01
3.994500000000000028e+01 9.160240171523886810e-01
3.995859999999999701e+01 9.161331780914825362e-01
3.997220000000000084e+01 9.161877536837086389e-01
3.998570000000000135e+01 9.162423260251624235e-01
3.999929999999999808e+01 9.163514609580758474e-01
4.001290000000000191e+01 9.164060235506965579e-01
4.002649999999999864e+01 9.164605828948673150e-01
4.003999999999999915e+01 9.165151389911679880e-01
4.005360000000000298e+01 9.166242414424790041e-01
4.006719999999999970e+01 9.166787877986487532e-01
4.008070000000000022e+01 9.167333309092671190e-01
4.009429999999999694e+01 9.167878707749137490e-01
4.010790000000000077e+01 9.168969407736071719e-01
4.012149999999999750e+01 9.169514709078120385e-01
4.013499999999999801e+01 9.170059977993600953e-01
4.014860000000000184e+01 9.170605214488298795e-01
4.016219999999999857e+01 9.171695590238481133e-01
4.017580000000000240e+01 9.172240729505523049e-01
4.018930000000000291e+01 9.172785836374901525e-01
4.020289999999999964e+01 9.173330910852393050e-01
4.021650000000000347e+01 9.174420962654808998e-01
4.022999999999999687e+01 9.174965939991276409e-01
4.024360000000000070e+01 9.175510884958939517e-01
4.025719999999999743e+01 9.176055797563569261e-01
4.027080000000000126e+01 9.177145525706780216e-01
4.028430000000000177e+01 9.177690341256889983e-01
4.029789999999999850e+01 9.178235124467011286e-01
4.031150000000000233e+01 9.178779875342908401e-01
4.032509999999999906e+01 9.179324593890335615e-01
4.033859999999999957e+01 9.180413934022799705e-01
4.035220000000000340e+01 9.180958555619340711e-01
4.036580000000000013e+01 9.181503144910423408e-01
4.037930000000000064e+01 9.182047701901792092e-01
4.039289999999999736e+01 9.183136719008380133e-01
4.040650000000000119e+01 9.183681179135085859e-01
4.042009999999999792e+01 9.184225606985054746e-01
4.043359999999999843e+01 9.184770002564027758e-01
4.044720000000000226e+01 9.185314365877739196e-01
4.046079999999999899e+01 9.186402995732333432e-01
4.047440000000000282e+01 9.186947262284681504e-01
4.048790000000000333e+01 9.187491496594702989e-01
4.050150000000000006e+01 9.188035698668131079e-01
4.051509999999999678e+01 9.188579868510694526e-01
4.052859999999999729e+01 9.189668111526116956e-01
4.054220000000000113e+01 9.190212184710425669e-01
4.055579999999999785e+01 9.190756225686762537e-01
4.056940000000000168e+01 9.191300234460846319e-01
4.058290000000000219e+01 9.191844211038391332e-01
4.059649999999999892e+01 9.192932067626735648e-01
4.061010000000000275e+01 9.193475947648962476e-01
4.062369999999999948e+01 9.194019795497505587e-01
4.063719999999999999e+01 9.194563611178074858e-01
4.065079999999999671e+01 9.195107394696377945e-01
4.066440000000000055e+01 9.196194865269002872e-01
4.067799999999999727e+01 9.196738552334734473e-01
4.069149999999999778e+01 9.197282207261011644e-01
4.070510000000000161e+01 9.197825830053535379e-01
